Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
2292.0,4,4.0,Furnished,Lajpat Nagar,4.0,30780371,Almost_ready,Resale,Builder_Floor,13429.0
2308.0,3,1.0,Furnished,Rohini Sector 25,5.0,17336672,Ready_to_move,Resale,Apartment,7511.0
771.0,5,5.0,Semi-Furnished,Lajpat Nagar,5.0,11429182,Ready_to_move,New_Property,Apartment,14823.0
1978.0,1,1.0,Furnished,Lajpat Nagar,2.0,45387220,Ready_to_move,Resale,Builder_Floor,22946.0
1578.0,1,1.0,Furnished,Lajpat Nagar,5.0,45098867,Ready_to_move,Resale,Builder_Floor,28579.0
889.0,1,1.0,Unfurnished,Rohini Sector 24,2.0,40527321,Ready_to_move,New_Property,Builder_Floor,45587.0
2946.0,3,2.0,Semi-Furnished,Lajpat Nagar,5.0,11949837,Ready_to_move,New_Property,Apartment,4056.0
1228.0,1,1.0,Unfurnished,Rohini Sector 24,3.0,47300789,Almost_ready,Resale,Apartment,38518.0
2154.0,3,1.0,Furnished,Rohini Sector 25,0.0,34400449,Ready_to_move,Resale,Apartment,15970.0
2243.0,3,1.0,Semi-Furnished,Dwarka,4.0,32548196,Almost_ready,New_Property,Builder_Floor,14511.0
1345.0,5,2.0,Furnished,Dwarka,4.0,18270320,Ready_to_move,New_Property,Builder_Floor,13583.0
2219.0,4,3.0,Furnished,Lajpat Nagar,0.0,46075005,Almost_ready,New_Property,Builder_Floor,20763.0
2025.0,5,3.0,Unfurnished,Rohini Sector 24,0.0,37985490,Almost_ready,Resale,Builder_Floor,18758.0
2555.0,2,2.0,Semi-Furnished,Rohini Sector 25,5.0,45886262,Almost_ready,Resale,Builder_Floor,17959.0
2146.0,1,1.0,Unfurnished,Lajpat Nagar,4.0,22907944,Almost_ready,Resale,Apartment,10674.0
949.0,1,1.0,Semi-Furnished,Lajpat Nagar,4.0,47039380,Almost_ready,New_Property,Builder_Floor,49567.0
2952.0,2,1.0,Furnished,Lajpat Nagar,2.0,4173494,Almost_ready,New_Property,Builder_Floor,1413.0
1929.0,4,3.0,Semi-Furnished,Rohini Sector 24,0.0,5205037,Almost_ready,Resale,Apartment,2698.0
2599.0,4,4.0,Semi-Furnished,Rohini Sector 25,4.0,48022293,Ready_to_move,Resale,Apartment,18477.0
1751.0,1,1.0,Furnished,Dwarka,5.0,37346877,Almost_ready,Resale,Apartment,21328.0
1362.0,4,2.0,Unfurnished,Rohini Sector 24,1.0,42422011,Ready_to_move,Resale,Apartment,31146.0
1994.0,4,1.0,Semi-Furnished,Dwarka,3.0,31766728,Ready_to_move,New_Property,Builder_Floor,15931.0
1146.0,4,1.0,Furnished,Rohini Sector 25,4.0,27802369,Almost_ready,Resale,Apartment,24260.0
2871.0,5,3.0,Furnished,Dwarka,1.0,4369940,Ready_to_move,Resale,Apartment,1522.0
2157.0,2,2.0,Furnished,Lajpat Nagar,1.0,3093969,Ready_to_move,Resale,Builder_Floor,1434.0
1073.0,4,4.0,Semi-Furnished,Dwarka,0.0,34584001,Ready_to_move,Resale,Apartment,32231.0
2569.0,4,1.0,Furnished,Lajpat Nagar,3.0,26883770,Almost_ready,Resale,Apartment,10464.0
2682.0,5,4.0,Semi-Furnished,Dwarka,3.0,33151883,Almost_ready,New_Property,Apartment,12360.0
727.0,2,2.0,Furnished,Dwarka,1.0,48244930,Almost_ready,Resale,Builder_Floor,66361.0
2552.0,5,2.0,Furnished,Rohini Sector 25,0.0,46237901,Ready_to_move,Resale,Builder_Floor,18118.0
1850.0,3,2.0,Furnished,Dwarka,0.0,9473044,Ready_to_move,Resale,Builder_Floor,5120.0
1476.0,4,3.0,Semi-Furnished,Rohini Sector 24,1.0,12790683,Almost_ready,Resale,Builder_Floor,8665.0
1975.0,4,2.0,Semi-Furnished,Rohini Sector 25,4.0,45202055,Ready_to_move,New_Property,Builder_Floor,22887.0
1455.0,1,1.0,Unfurnished,Lajpat Nagar,4.0,8736076,Ready_to_move,Resale,Apartment,6004.0
1295.0,5,2.0,Semi-Furnished,Lajpat Nagar,1.0,32524179,Almost_ready,New_Property,Apartment,25115.0
985.0,4,2.0,Unfurnished,Rohini Sector 25,5.0,9690507,Almost_ready,Resale,Builder_Floor,9838.0
2289.0,4,1.0,Semi-Furnished,Dwarka,1.0,49133389,Ready_to_move,Resale,Builder_Floor,21465.0
2232.0,3,2.0,Furnished,Rohini Sector 25,5.0,44448372,Almost_ready,New_Property,Apartment,19914.0
2307.0,2,2.0,Semi-Furnished,Dwarka,5.0,8287395,Almost_ready,Resale,Builder_Floor,3592.0
2302.0,4,1.0,Furnished,Lajpat Nagar,2.0,19505092,Ready_to_move,New_Property,Builder_Floor,8473.0
1058.0,1,1.0,Unfurnished,Lajpat Nagar,5.0,28408503,Almost_ready,New_Property,Builder_Floor,26851.0
1352.0,3,2.0,Unfurnished,Dwarka,4.0,24970103,Almost_ready,Resale,Builder_Floor,18469.0
2080.0,5,4.0,Unfurnished,Dwarka,3.0,16094728,Ready_to_move,Resale,Builder_Floor,7737.0
2784.0,3,1.0,Furnished,Lajpat Nagar,4.0,20744663,Ready_to_move,New_Property,Builder_Floor,7451.0
1340.0,2,2.0,Unfurnished,Lajpat Nagar,5.0,2745016,Ready_to_move,New_Property,Apartment,2048.0
817.0,5,2.0,Semi-Furnished,Rohini Sector 25,5.0,37336770,Almost_ready,Resale,Builder_Floor,45699.0
1649.0,5,3.0,Semi-Furnished,Dwarka,5.0,6306998,Almost_ready,New_Property,Apartment,3824.0
875.0,3,2.0,Semi-Furnished,Dwarka,3.0,27657015,Ready_to_move,New_Property,Apartment,31608.0
2839.0,2,2.0,Semi-Furnished,Rohini Sector 24,1.0,3930503,Almost_ready,New_Property,Builder_Floor,1384.0
2094.0,3,2.0,Semi-Furnished,Dwarka,5.0,22107379,Almost_ready,New_Property,Apartment,10557.0
1047.0,4,3.0,Semi-Furnished,Rohini Sector 24,4.0,4131636,Almost_ready,New_Property,Builder_Floor,3946.0
2863.0,3,2.0,Unfurnished,Rohini Sector 25,1.0,10104552,Almost_ready,Resale,Builder_Floor,3529.0
1053.0,5,2.0,Semi-Furnished,Lajpat Nagar,3.0,37846222,Almost_ready,Resale,Builder_Floor,35941.0
1611.0,5,3.0,Furnished,Lajpat Nagar,0.0,9002745,Ready_to_move,New_Property,Apartment,5588.0
2497.0,4,2.0,Unfurnished,Rohini Sector 24,4.0,7428179,Ready_to_move,New_Property,Apartment,2974.0
2480.0,3,2.0,Semi-Furnished,Rohini Sector 24,2.0,33270935,Ready_to_move,New_Property,Apartment,13415.0
2205.0,5,3.0,Furnished,Dwarka,3.0,13939041,Ready_to_move,New_Property,Apartment,6321.0
1381.0,5,5.0,Unfurnished,Lajpat Nagar,0.0,12784781,Almost_ready,Resale,Apartment,9257.0
1726.0,5,1.0,Semi-Furnished,Lajpat Nagar,2.0,10341715,Ready_to_move,Resale,Builder_Floor,5991.0
2365.0,3,1.0,Semi-Furnished,Lajpat Nagar,0.0,30926861,Ready_to_move,Resale,Builder_Floor,13076.0
2560.0,5,4.0,Semi-Furnished,Rohini Sector 24,4.0,34153727,Ready_to_move,New_Property,Builder_Floor,13341.0
2470.0,2,1.0,Semi-Furnished,Rohini Sector 25,3.0,3361017,Almost_ready,New_Property,Apartment,1360.0
799.0,5,3.0,Unfurnished,Lajpat Nagar,5.0,22684003,Ready_to_move,Resale,Apartment,28390.0
1418.0,3,3.0,Unfurnished,Dwarka,4.0,44507486,Almost_ready,New_Property,Apartment,31387.0
2520.0,3,1.0,Furnished,Rohini Sector 25,0.0,25920805,Almost_ready,New_Property,Builder_Floor,10286.0
2407.0,5,1.0,Furnished,Dwarka,1.0,25289502,Almost_ready,Resale,Builder_Floor,10506.0
1576.0,4,1.0,Semi-Furnished,Rohini Sector 24,4.0,46713729,Ready_to_move,New_Property,Builder_Floor,29640.0
2546.0,3,1.0,Furnished,Dwarka,4.0,23384124,Almost_ready,New_Property,Apartment,9184.0
1206.0,1,1.0,Unfurnished,Lajpat Nagar,3.0,8318839,Ready_to_move,Resale,Apartment,6897.0
1147.0,4,2.0,Furnished,Dwarka,5.0,27589107,Ready_to_move,Resale,Apartment,24053.0
2654.0,4,4.0,Unfurnished,Rohini Sector 24,0.0,37094847,Ready_to_move,New_Property,Apartment,13976.0
2318.0,3,1.0,Furnished,Dwarka,2.0,20593307,Ready_to_move,New_Property,Builder_Floor,8884.0
1150.0,4,1.0,Furnished,Lajpat Nagar,3.0,39770403,Ready_to_move,Resale,Builder_Floor,34582.0
2174.0,3,3.0,Unfurnished,Rohini Sector 24,3.0,35800340,Ready_to_move,Resale,Builder_Floor,16467.0
1296.0,1,1.0,Unfurnished,Rohini Sector 24,0.0,36303792,Almost_ready,New_Property,Apartment,28012.0
1186.0,2,1.0,Furnished,Rohini Sector 25,1.0,13705313,Almost_ready,Resale,Apartment,11555.0
984.0,1,1.0,Semi-Furnished,Rohini Sector 25,5.0,41522174,Almost_ready,New_Property,Apartment,42197.0
1920.0,5,5.0,Furnished,Dwarka,3.0,9143657,Almost_ready,New_Property,Apartment,4762.0
2870.0,1,1.0,Furnished,Rohini Sector 25,0.0,12822787,Almost_ready,New_Property,Builder_Floor,4467.0
1676.0,2,2.0,Semi-Furnished,Rohini Sector 25,5.0,35476347,Almost_ready,Resale,Apartment,21167.0
1225.0,5,2.0,Furnished,Lajpat Nagar,0.0,43638696,Ready_to_move,New_Property,Apartment,35623.0
1714.0,4,3.0,Semi-Furnished,Rohini Sector 25,4.0,36133735,Almost_ready,Resale,Apartment,21081.0
2237.0,4,3.0,Semi-Furnished,Rohini Sector 24,0.0,33280156,Almost_ready,Resale,Apartment,14877.0
2638.0,4,3.0,Semi-Furnished,Rohini Sector 25,4.0,49737332,Ready_to_move,Resale,Builder_Floor,18854.0
1692.0,1,1.0,Unfurnished,Dwarka,0.0,4293942,Almost_ready,Resale,Apartment,2537.0
662.0,4,2.0,Furnished,Lajpat Nagar,4.0,24130592,Ready_to_move,Resale,Builder_Floor,36451.0
1454.0,2,1.0,Unfurnished,Lajpat Nagar,4.0,39725682,Ready_to_move,Resale,Builder_Floor,27321.0
2176.0,5,3.0,Furnished,Dwarka,1.0,36034510,Ready_to_move,Resale,Builder_Floor,16559.0
2277.0,4,4.0,Furnished,Rohini Sector 24,1.0,44663639,Almost_ready,Resale,Apartment,19615.0
633.0,3,1.0,Unfurnished,Dwarka,4.0,18250533,Almost_ready,Resale,Apartment,28831.0
953.0,4,4.0,Furnished,Lajpat Nagar,3.0,15953859,Ready_to_move,New_Property,Apartment,16740.0
1342.0,1,1.0,Semi-Furnished,Dwarka,2.0,24516399,Ready_to_move,Resale,Apartment,18268.0
1803.0,3,1.0,Furnished,Dwarka,1.0,32324448,Almost_ready,New_Property,Apartment,17928.0
2859.0,3,3.0,Furnished,Dwarka,0.0,39365604,Ready_to_move,New_Property,Apartment,13769.0
2685.0,4,3.0,Semi-Furnished,Dwarka,1.0,39725975,Almost_ready,Resale,Apartment,14795.0
1535.0,1,1.0,Furnished,Rohini Sector 25,1.0,39653263,Almost_ready,Resale,Apartment,25832.0
1693.0,1,1.0,Furnished,Rohini Sector 24,2.0,43020789,Ready_to_move,New_Property,Builder_Floor,25410.0
2852.0,5,4.0,Furnished,Dwarka,3.0,19503073,Ready_to_move,Resale,Builder_Floor,6838.0
1764.0,5,5.0,Furnished,Dwarka,3.0,40444633,Almost_ready,Resale,Builder_Floor,22927.0
2564.0,3,1.0,Unfurnished,Lajpat Nagar,3.0,18111320,Ready_to_move,New_Property,Builder_Floor,7063.0
1568.0,2,1.0,Semi-Furnished,Rohini Sector 25,5.0,29917709,Almost_ready,New_Property,Builder_Floor,19080.0
890.0,1,1.0,Semi-Furnished,Lajpat Nagar,3.0,10868502,Almost_ready,Resale,Builder_Floor,12211.0
1761.0,1,1.0,Furnished,Lajpat Nagar,5.0,27172913,Ready_to_move,Resale,Builder_Floor,15430.0
1190.0,2,2.0,Furnished,Rohini Sector 25,4.0,46387330,Almost_ready,Resale,Apartment,38980.0
2151.0,2,1.0,Furnished,Rohini Sector 24,1.0,42409260,Almost_ready,New_Property,Apartment,19716.0
2517.0,3,2.0,Furnished,Lajpat Nagar,1.0,12728724,Ready_to_move,New_Property,Apartment,5057.0
1850.0,5,2.0,Semi-Furnished,Rohini Sector 24,4.0,46635865,Almost_ready,Resale,Apartment,25208.0
1108.0,1,1.0,Unfurnished,Rohini Sector 24,3.0,38897047,Ready_to_move,New_Property,Apartment,35105.0
2976.0,3,3.0,Unfurnished,Dwarka,1.0,19208472,Ready_to_move,Resale,Builder_Floor,6454.0
1647.0,1,1.0,Unfurnished,Lajpat Nagar,5.0,48128079,Almost_ready,Resale,Builder_Floor,29221.0
1109.0,1,1.0,Unfurnished,Rohini Sector 24,2.0,17368091,Ready_to_move,New_Property,Builder_Floor,15661.0
1037.0,3,1.0,Unfurnished,Lajpat Nagar,5.0,24755849,Almost_ready,Resale,Apartment,23872.0
2075.0,1,1.0,Unfurnished,Rohini Sector 24,4.0,14704268,Ready_to_move,New_Property,Apartment,7086.0
1152.0,5,5.0,Semi-Furnished,Dwarka,5.0,46056436,Ready_to_move,New_Property,Apartment,39979.0
1984.0,3,2.0,Semi-Furnished,Rohini Sector 25,1.0,34402526,Ready_to_move,New_Property,Builder_Floor,17339.0
2693.0,5,4.0,Unfurnished,Rohini Sector 24,2.0,8492323,Ready_to_move,Resale,Builder_Floor,3153.0
939.0,5,3.0,Semi-Furnished,Dwarka,0.0,35513606,Ready_to_move,New_Property,Builder_Floor,37820.0
1946.0,2,1.0,Furnished,Rohini Sector 25,4.0,22681099,Ready_to_move,New_Property,Builder_Floor,11655.0
2530.0,3,3.0,Unfurnished,Dwarka,3.0,9440797,Ready_to_move,Resale,Apartment,3731.0
659.0,3,2.0,Semi-Furnished,Dwarka,0.0,46424776,Ready_to_move,Resale,Builder_Floor,70447.0
2257.0,5,3.0,Furnished,Lajpat Nagar,2.0,28688078,Ready_to_move,Resale,Apartment,12710.0
1629.0,4,2.0,Unfurnished,Rohini Sector 25,1.0,30287681,Ready_to_move,Resale,Builder_Floor,18592.0
2756.0,1,1.0,Semi-Furnished,Dwarka,4.0,9922755,Almost_ready,Resale,Apartment,3600.0
2964.0,1,1.0,Semi-Furnished,Rohini Sector 24,3.0,37548217,Ready_to_move,Resale,Builder_Floor,12668.0
1253.0,1,1.0,Unfurnished,Lajpat Nagar,1.0,31925017,Ready_to_move,New_Property,Builder_Floor,25478.0
932.0,3,2.0,Unfurnished,Dwarka,3.0,9946514,Almost_ready,Resale,Apartment,10672.0
2400.0,2,1.0,Furnished,Rohini Sector 25,4.0,8002758,Ready_to_move,New_Property,Builder_Floor,3334.0
1588.0,5,5.0,Unfurnished,Rohini Sector 24,5.0,15806576,Ready_to_move,New_Property,Builder_Floor,9953.0
1631.0,1,1.0,Furnished,Lajpat Nagar,4.0,6731784,Ready_to_move,New_Property,Builder_Floor,4127.0
2300.0,5,5.0,Semi-Furnished,Lajpat Nagar,3.0,32782634,Almost_ready,New_Property,Builder_Floor,14253.0
885.0,5,2.0,Furnished,Lajpat Nagar,1.0,21478156,Ready_to_move,New_Property,Apartment,24269.0
2212.0,3,3.0,Unfurnished,Rohini Sector 24,1.0,28584984,Ready_to_move,Resale,Apartment,12922.0
2413.0,3,2.0,Furnished,Dwarka,2.0,30512470,Almost_ready,Resale,Builder_Floor,12645.0
2569.0,2,2.0,Unfurnished,Rohini Sector 25,3.0,17931069,Ready_to_move,Resale,Apartment,6979.0
2620.0,5,4.0,Unfurnished,Lajpat Nagar,2.0,13895323,Almost_ready,New_Property,Builder_Floor,5303.0
2104.0,2,1.0,Unfurnished,Rohini Sector 24,1.0,11487807,Ready_to_move,New_Property,Apartment,5459.0
1680.0,4,1.0,Unfurnished,Rohini Sector 25,3.0,7036964,Almost_ready,Resale,Apartment,4188.0
2164.0,3,2.0,Semi-Furnished,Lajpat Nagar,2.0,5601046,Ready_to_move,New_Property,Apartment,2588.0
2281.0,2,2.0,Unfurnished,Rohini Sector 25,4.0,26998059,Ready_to_move,Resale,Apartment,11836.0
2639.0,1,1.0,Unfurnished,Rohini Sector 25,5.0,19814194,Ready_to_move,New_Property,Builder_Floor,7508.0
1159.0,5,5.0,Unfurnished,Rohini Sector 24,0.0,31037359,Almost_ready,Resale,Apartment,26779.0
2556.0,1,1.0,Semi-Furnished,Rohini Sector 24,3.0,19882528,Ready_to_move,New_Property,Builder_Floor,7778.0
2838.0,1,1.0,Furnished,Dwarka,5.0,9362589,Ready_to_move,Resale,Builder_Floor,3299.0
2251.0,4,2.0,Semi-Furnished,Rohini Sector 24,5.0,21286187,Almost_ready,New_Property,Apartment,9456.0
2422.0,5,3.0,Furnished,Rohini Sector 25,2.0,28547857,Almost_ready,Resale,Apartment,11786.0
1404.0,5,5.0,Semi-Furnished,Lajpat Nagar,5.0,45608962,Ready_to_move,Resale,Builder_Floor,32485.0
836.0,5,2.0,Unfurnished,Dwarka,3.0,18428790,Ready_to_move,Resale,Apartment,22044.0
2920.0,5,3.0,Semi-Furnished,Lajpat Nagar,3.0,5842711,Almost_ready,Resale,Builder_Floor,2000.0
977.0,4,3.0,Unfurnished,Lajpat Nagar,3.0,29580735,Almost_ready,Resale,Apartment,30277.0
1367.0,2,2.0,Semi-Furnished,Lajpat Nagar,3.0,24667138,Ready_to_move,New_Property,Builder_Floor,18044.0
2441.0,2,2.0,Semi-Furnished,Rohini Sector 25,4.0,23603301,Ready_to_move,New_Property,Apartment,9669.0
2309.0,3,2.0,Unfurnished,Lajpat Nagar,3.0,47098225,Ready_to_move,Resale,Builder_Floor,20397.0
796.0,5,1.0,Unfurnished,Rohini Sector 24,4.0,23223135,Ready_to_move,New_Property,Apartment,29174.0
2241.0,3,3.0,Semi-Furnished,Rohini Sector 24,2.0,36714995,Almost_ready,Resale,Builder_Floor,16383.0
2281.0,3,2.0,Furnished,Rohini Sector 24,4.0,22151599,Almost_ready,Resale,Builder_Floor,9711.0
1233.0,5,2.0,Furnished,Dwarka,2.0,41769801,Ready_to_move,Resale,Apartment,33876.0
2632.0,1,1.0,Unfurnished,Lajpat Nagar,0.0,39244903,Ready_to_move,Resale,Apartment,14910.0
1223.0,4,4.0,Semi-Furnished,Rohini Sector 25,0.0,8073531,Ready_to_move,Resale,Apartment,6601.0
2554.0,1,1.0,Furnished,Dwarka,3.0,8217412,Ready_to_move,Resale,Apartment,3217.0
2507.0,3,1.0,Unfurnished,Rohini Sector 25,4.0,26296234,Almost_ready,Resale,Apartment,10489.0
1575.0,4,3.0,Semi-Furnished,Rohini Sector 25,3.0,27041478,Ready_to_move,New_Property,Builder_Floor,17169.0
1429.0,3,3.0,Semi-Furnished,Rohini Sector 24,4.0,12202227,Almost_ready,New_Property,Builder_Floor,8538.0
2859.0,4,1.0,Unfurnished,Dwarka,4.0,15476794,Almost_ready,Resale,Builder_Floor,5413.0
2152.0,2,2.0,Semi-Furnished,Dwarka,1.0,25409620,Almost_ready,New_Property,Builder_Floor,11807.0
2855.0,5,5.0,Furnished,Rohini Sector 25,3.0,48239668,Ready_to_move,New_Property,Apartment,16896.0
2550.0,1,1.0,Furnished,Rohini Sector 24,5.0,23846380,Almost_ready,New_Property,Builder_Floor,9351.0
2941.0,5,4.0,Semi-Furnished,Lajpat Nagar,2.0,24930223,Ready_to_move,Resale,Apartment,8476.0
2894.0,4,4.0,Unfurnished,Lajpat Nagar,0.0,27339727,Ready_to_move,New_Property,Apartment,9447.0
2538.0,1,1.0,Semi-Furnished,Lajpat Nagar,5.0,41413206,Almost_ready,Resale,Apartment,16317.0
1388.0,2,2.0,Semi-Furnished,Rohini Sector 25,5.0,29280281,Ready_to_move,New_Property,Builder_Floor,21095.0
1039.0,1,1.0,Unfurnished,Dwarka,2.0,3509114,Almost_ready,Resale,Builder_Floor,3377.0
621.0,4,2.0,Semi-Furnished,Lajpat Nagar,3.0,26590110,Ready_to_move,New_Property,Apartment,42818.0
896.0,1,1.0,Semi-Furnished,Dwarka,3.0,2468900,Almost_ready,New_Property,Apartment,2755.0
2204.0,2,1.0,Semi-Furnished,Rohini Sector 25,0.0,10991970,Ready_to_move,Resale,Apartment,4987.0
1778.0,3,1.0,Semi-Furnished,Rohini Sector 25,3.0,6367229,Ready_to_move,Resale,Builder_Floor,3581.0
2188.0,3,2.0,Furnished,Lajpat Nagar,4.0,29997444,Almost_ready,New_Property,Builder_Floor,13709.0
2275.0,1,1.0,Unfurnished,Rohini Sector 25,2.0,9013822,Ready_to_move,New_Property,Builder_Floor,3962.0
1565.0,1,1.0,Unfurnished,Dwarka,5.0,42654314,Almost_ready,Resale,Builder_Floor,27255.0
2716.0,3,3.0,Unfurnished,Lajpat Nagar,0.0,12653591,Ready_to_move,Resale,Apartment,4658.0
1078.0,5,4.0,Semi-Furnished,Lajpat Nagar,4.0,22229264,Ready_to_move,Resale,Builder_Floor,20620.0
1908.0,1,1.0,Unfurnished,Rohini Sector 25,5.0,17347640,Almost_ready,New_Property,Apartment,9092.0
1523.0,3,1.0,Unfurnished,Dwarka,5.0,43588437,Ready_to_move,Resale,Builder_Floor,28620.0
929.0,1,1.0,Semi-Furnished,Dwarka,1.0,39229330,Ready_to_move,Resale,Apartment,42227.0
1054.0,5,2.0,Unfurnished,Dwarka,2.0,44643784,Almost_ready,Resale,Apartment,42356.0
2995.0,3,1.0,Semi-Furnished,Dwarka,3.0,12167686,Ready_to_move,New_Property,Apartment,4062.0
1404.0,2,1.0,Furnished,Rohini Sector 25,2.0,38705886,Ready_to_move,Resale,Apartment,27568.0
2197.0,1,1.0,Unfurnished,Rohini Sector 25,0.0,20129522,Ready_to_move,Resale,Apartment,9162.0
2129.0,3,1.0,Semi-Furnished,Rohini Sector 25,2.0,5372980,Almost_ready,New_Property,Apartment,2523.0
1104.0,4,1.0,Furnished,Rohini Sector 25,4.0,16877325,Almost_ready,Resale,Apartment,15287.0
1738.0,5,2.0,Furnished,Lajpat Nagar,3.0,31671876,Almost_ready,Resale,Apartment,18223.0
2345.0,4,4.0,Unfurnished,Rohini Sector 25,2.0,12129716,Ready_to_move,New_Property,Builder_Floor,5172.0
1442.0,2,1.0,Semi-Furnished,Rohini Sector 25,1.0,22397805,Almost_ready,Resale,Apartment,15532.0
1582.0,3,2.0,Unfurnished,Rohini Sector 25,5.0,31436662,Ready_to_move,Resale,Apartment,19871.0
2464.0,2,2.0,Furnished,Lajpat Nagar,3.0,5126301,Almost_ready,New_Property,Builder_Floor,2080.0
1935.0,5,5.0,Furnished,Lajpat Nagar,0.0,6637286,Ready_to_move,Resale,Apartment,3430.0
2455.0,4,2.0,Semi-Furnished,Lajpat Nagar,5.0,7690679,Almost_ready,New_Property,Apartment,3132.0
2672.0,4,3.0,Furnished,Rohini Sector 24,0.0,23435849,Almost_ready,New_Property,Builder_Floor,8770.0
2108.0,2,2.0,Unfurnished,Rohini Sector 25,3.0,35633352,Ready_to_move,Resale,Apartment,16903.0
1948.0,3,3.0,Semi-Furnished,Rohini Sector 25,3.0,5567331,Ready_to_move,Resale,Builder_Floor,2857.0
2620.0,5,5.0,Semi-Furnished,Dwarka,5.0,9036518,Almost_ready,Resale,Builder_Floor,3449.0
2834.0,4,2.0,Furnished,Lajpat Nagar,4.0,6331762,Almost_ready,Resale,Apartment,2234.0
1533.0,4,2.0,Semi-Furnished,Rohini Sector 24,4.0,14072766,Almost_ready,New_Property,Builder_Floor,9179.0
2324.0,5,2.0,Furnished,Dwarka,2.0,32645188,Almost_ready,Resale,Apartment,14046.0
1699.0,4,1.0,Unfurnished,Lajpat Nagar,3.0,41873580,Almost_ready,Resale,Builder_Floor,24646.0
992.0,4,3.0,Semi-Furnished,Rohini Sector 25,1.0,40433111,Almost_ready,New_Property,Builder_Floor,40759.0
2462.0,2,2.0,Furnished,Lajpat Nagar,4.0,46664698,Almost_ready,Resale,Builder_Floor,18953.0
1513.0,3,2.0,Furnished,Rohini Sector 24,3.0,26083374,Ready_to_move,Resale,Builder_Floor,17239.0
1627.0,5,3.0,Unfurnished,Rohini Sector 24,2.0,17528581,Ready_to_move,Resale,Apartment,10773.0
2499.0,1,1.0,Semi-Furnished,Dwarka,1.0,44142312,Ready_to_move,New_Property,Builder_Floor,17663.0
2674.0,4,3.0,Furnished,Lajpat Nagar,1.0,2922545,Ready_to_move,Resale,Apartment,1092.0
602.0,4,4.0,Semi-Furnished,Rohini Sector 24,4.0,20345591,Ready_to_move,Resale,Builder_Floor,33796.0
2808.0,5,1.0,Semi-Furnished,Rohini Sector 24,1.0,49147375,Ready_to_move,New_Property,Builder_Floor,17502.0
1353.0,5,4.0,Furnished,Rohini Sector 24,2.0,43414046,Ready_to_move,Resale,Apartment,32087.0
2904.0,4,3.0,Semi-Furnished,Dwarka,1.0,18070844,Ready_to_move,New_Property,Builder_Floor,6222.0
695.0,3,2.0,Unfurnished,Rohini Sector 25,4.0,39769302,Almost_ready,New_Property,Builder_Floor,57222.0
2468.0,2,1.0,Unfurnished,Rohini Sector 25,3.0,6972763,Ready_to_move,Resale,Builder_Floor,2825.0
709.0,5,3.0,Unfurnished,Rohini Sector 24,4.0,35658867,Almost_ready,New_Property,Builder_Floor,50294.0
2299.0,1,1.0,Semi-Furnished,Dwarka,4.0,29618197,Ready_to_move,New_Property,Apartment,12883.0
2817.0,2,1.0,Furnished,Dwarka,2.0,4653875,Ready_to_move,Resale,Builder_Floor,1652.0
2616.0,3,2.0,Unfurnished,Rohini Sector 25,1.0,21788607,Almost_ready,Resale,Apartment,8328.0
662.0,2,2.0,Furnished,Rohini Sector 25,1.0,16436704,Ready_to_move,Resale,Builder_Floor,24828.0
2873.0,2,2.0,Furnished,Rohini Sector 25,1.0,13288971,Almost_ready,Resale,Builder_Floor,4625.0
2418.0,2,2.0,Furnished,Lajpat Nagar,3.0,17823678,Ready_to_move,New_Property,Builder_Floor,7371.0
1893.0,2,2.0,Semi-Furnished,Rohini Sector 24,2.0,27707486,Almost_ready,Resale,Apartment,14636.0
1137.0,4,2.0,Unfurnished,Rohini Sector 24,5.0,29110384,Almost_ready,New_Property,Apartment,25602.0
686.0,2,2.0,Semi-Furnished,Dwarka,2.0,24618150,Ready_to_move,New_Property,Apartment,35886.0
872.0,1,1.0,Furnished,Rohini Sector 24,4.0,15584102,Ready_to_move,New_Property,Builder_Floor,17871.0
1478.0,4,1.0,Semi-Furnished,Rohini Sector 24,1.0,39593229,Almost_ready,New_Property,Builder_Floor,26788.0
2399.0,3,2.0,Semi-Furnished,Dwarka,5.0,2565220,Almost_ready,New_Property,Apartment,1069.0
1651.0,4,2.0,Unfurnished,Rohini Sector 25,0.0,37926334,Almost_ready,New_Property,Apartment,22971.0
2169.0,5,5.0,Unfurnished,Dwarka,0.0,19319918,Almost_ready,Resale,Builder_Floor,8907.0
2920.0,2,2.0,Semi-Furnished,Dwarka,3.0,13771098,Almost_ready,New_Property,Builder_Floor,4716.0
2247.0,2,1.0,Unfurnished,Dwarka,2.0,2664343,Almost_ready,Resale,Builder_Floor,1185.0
2362.0,3,3.0,Unfurnished,Dwarka,0.0,44864982,Ready_to_move,Resale,Builder_Floor,18994.0
1180.0,3,2.0,Furnished,Lajpat Nagar,2.0,10554046,Ready_to_move,Resale,Builder_Floor,8944.0
2026.0,2,2.0,Semi-Furnished,Lajpat Nagar,2.0,37187522,Almost_ready,Resale,Builder_Floor,18355.0
1209.0,3,2.0,Unfurnished,Lajpat Nagar,0.0,9508893,Ready_to_move,Resale,Builder_Floor,7865.0
2693.0,1,1.0,Furnished,Lajpat Nagar,5.0,21364850,Almost_ready,Resale,Builder_Floor,7933.0
2535.0,2,2.0,Unfurnished,Lajpat Nagar,2.0,5724749,Ready_to_move,New_Property,Apartment,2258.0
